index_original,Jour_Incident,Cause_Incident,Nb_TGV_Impactes,Minutes_Retard_Cumulees,Date,Service,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Commentaire annulations,Nombre de trains en retard au départ,Retard moyen des trains en retard au départ,Retard moyen de tous les trains au départ,Commentaire retards au départ,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée,Nombre trains en retard > 15min,Retard moyen trains en retard > 15 (si liaison concurrencée par vol),Nombre trains en retard > 30min,Nombre trains en retard > 60min,Prct retard pour causes externes,Prct retard pour cause infrastructure,Prct retard pour cause gestion trafic,Prct retard pour cause matériel roulant,Prct retard pour cause gestion en gare et réutilisation de matériel,"Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)"
1868,4,les vents violents imposent des limitations de vitesse,27,221,2019-03,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146,816,19,,95,19.92315789,2.006482643,,64,50.6140625,3.4206399,56,3.4206399,32,12,32.8125,20.3125,9.375,34.375,3.125,0.0
1868,12,le heurt d'une barrière de chantier entre Marcoussis et Massy TGV sur la ligne à grande vitesse Atlantique,80,3660,2019-03,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146,816,19,,95,19.92315789,2.006482643,,64,50.6140625,3.4206399,56,3.4206399,32,12,32.8125,20.3125,9.375,34.375,3.125,0.0
1868,19,un dérangement d'installation  sur la ligne à grande vitesse Atlantique,27,634,2019-03,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146,816,19,,95,19.92315789,2.006482643,,64,50.6140625,3.4206399,56,3.4206399,32,12,32.8125,20.3125,9.375,34.375,3.125,0.0
1868,20,l'incendie d'une maison aux abords des voies près de Toulouse qui impactera les circulations jusqu'au 26/03,19,1271,2019-03,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146,816,19,,95,19.92315789,2.006482643,,64,50.6140625,3.4206399,56,3.4206399,32,12,32.8125,20.3125,9.375,34.375,3.125,0.0
1868,25,l'envahissement des voies à Vendôme par les salariés d'Arjowiggins,56,4488,2019-03,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146,816,19,,95,19.92315789,2.006482643,,64,50.6140625,3.4206399,56,3.4206399,32,12,32.8125,20.3125,9.375,34.375,3.125,0.0
1868,27,la défaillance matériel d'un TGV vers Vendôme,14,320,2019-03,National,PARIS MONTPARNASSE,BORDEAUX ST JEAN,146,816,19,,95,19.92315789,2.006482643,,64,50.6140625,3.4206399,56,3.4206399,32,12,32.8125,20.3125,9.375,34.375,3.125,0.0
1869,4,les vents violents imposent des limitations de vitesse,27,221,2019-03,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142,894,26,,183,19.53078324,3.918990015,,112,49.2625,7.577150538,82,7.577150538,55,24,37.6146789,23.85321101,16.51376147,20.18348624,0.0,1.834862385
1869,12,le heurt d'une barrière de chantier entre Marcoussis et Massy TGV sur la ligne à grande vitesse Atlantique,80,3660,2019-03,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142,894,26,,183,19.53078324,3.918990015,,112,49.2625,7.577150538,82,7.577150538,55,24,37.6146789,23.85321101,16.51376147,20.18348624,0.0,1.834862385
1869,19,un dérangement d'installation  sur la ligne à grande vitesse Atlantique,27,634,2019-03,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142,894,26,,183,19.53078324,3.918990015,,112,49.2625,7.577150538,82,7.577150538,55,24,37.6146789,23.85321101,16.51376147,20.18348624,0.0,1.834862385
1869,20,l'incendie d'une maison aux abords des voies près de Toulouse qui impactera les circulations jusqu'au 26/03,19,1271,2019-03,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142,894,26,,183,19.53078324,3.918990015,,112,49.2625,7.577150538,82,7.577150538,55,24,37.6146789,23.85321101,16.51376147,20.18348624,0.0,1.834862385
1869,25,l'envahissement des voies à Vendôme par les salariés d'Arjowiggins,56,4488,2019-03,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142,894,26,,183,19.53078324,3.918990015,,112,49.2625,7.577150538,82,7.577150538,55,24,37.6146789,23.85321101,16.51376147,20.18348624,0.0,1.834862385
1869,27,la défaillance matériel d'un TGV vers Vendôme,14,320,2019-03,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142,894,26,,183,19.53078324,3.918990015,,112,49.2625,7.577150538,82,7.577150538,55,24,37.6146789,23.85321101,16.51376147,20.18348624,0.0,1.834862385
1870,4,les vents violents imposent des limitations de vitesse,27,221,2019-03,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,169,225,2,,23,14.65217391,1.197982063,,20,45.75,4.457399103,15,4.457399103,7,3,25.0,20.0,15.0,20.0,5.0,15.0
1870,12,le heurt d'une barrière de chantier entre Marcoussis et Massy TGV sur la ligne à grande vitesse Atlantique,80,3660,2019-03,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,169,225,2,,23,14.65217391,1.197982063,,20,45.75,4.457399103,15,4.457399103,7,3,25.0,20.0,15.0,20.0,5.0,15.0
1870,19,un dérangement d'installation  sur la ligne à grande vitesse Atlantique,27,634,2019-03,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,169,225,2,,23,14.65217391,1.197982063,,20,45.75,4.457399103,15,4.457399103,7,3,25.0,20.0,15.0,20.0,5.0,15.0
1870,25,l'envahissement des voies à Vendôme par les salariés d'Arjowiggins,56,4488,2019-03,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,169,225,2,,23,14.65217391,1.197982063,,20,45.75,4.457399103,15,4.457399103,7,3,25.0,20.0,15.0,20.0,5.0,15.0
1870,27,la défaillance matériel d'un TGV vers Vendôme,14,320,2019-03,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,169,225,2,,23,14.65217391,1.197982063,,20,45.75,4.457399103,15,4.457399103,7,3,25.0,20.0,15.0,20.0,5.0,15.0
1887,4,la défaillance matériel d'un TGV sur la ligne à grande vitesse Atlantique,23,724,2019-03,National,RENNES,PARIS MONTPARNASSE,99,632,8,,171,11.26881092,3.100186966,,134,25.989801,6.304620726,61,6.304620726,33,14,29.16666667,22.91666667,18.75,23.95833333,2.083333333,3.125
1887,12,le heurt d'une barrière de chantier entre Marcoussis et Massy TGV sur la ligne à grande vitesse Atlantique,80,3660,2019-03,National,RENNES,PARIS MONTPARNASSE,99,632,8,,171,11.26881092,3.100186966,,134,25.989801,6.304620726,61,6.304620726,33,14,29.16666667,22.91666667,18.75,23.95833333,2.083333333,3.125
1887,19,un dérangement d'installation  sur la ligne à grande vitesse Atlantique,27,634,2019-03,National,RENNES,PARIS MONTPARNASSE,99,632,8,,171,11.26881092,3.100186966,,134,25.989801,6.304620726,61,6.304620726,33,14,29.16666667,22.91666667,18.75,23.95833333,2.083333333,3.125
1887,21,l'envahissement des voies en gare du Mans  par des manifestants forains,11,450,2019-03,National,RENNES,PARIS MONTPARNASSE,99,632,8,,171,11.26881092,3.100186966,,134,25.989801,6.304620726,61,6.304620726,33,14,29.16666667,22.91666667,18.75,23.95833333,2.083333333,3.125
1887,22,l'envahissement des voies en gare du Mans  par des manifestants forains,22,534,2019-03,National,RENNES,PARIS MONTPARNASSE,99,632,8,,171,11.26881092,3.100186966,,134,25.989801,6.304620726,61,6.304620726,33,14,29.16666667,22.91666667,18.75,23.95833333,2.083333333,3.125
1887,25,l'envahissement des voies en gare du Mans  par des manifestants forains,32,2012,2019-03,National,RENNES,PARIS MONTPARNASSE,99,632,8,,171,11.26881092,3.100186966,,134,25.989801,6.304620726,61,6.304620726,33,14,29.16666667,22.91666667,18.75,23.95833333,2.083333333,3.125
1887,28,le heurt d'une personne  par un TER vers Rennes,5,207,2019-03,National,RENNES,PARIS MONTPARNASSE,99,632,8,,171,11.26881092,3.100186966,,134,25.989801,6.304620726,61,6.304620726,33,14,29.16666667,22.91666667,18.75,23.95833333,2.083333333,3.125
1887,31,une suspicion d'alerte à la bombe sous le pont de St-Hélier près de Rennes,10,526,2019-03,National,RENNES,PARIS MONTPARNASSE,99,632,8,,171,11.26881092,3.100186966,,134,25.989801,6.304620726,61,6.304620726,33,14,29.16666667,22.91666667,18.75,23.95833333,2.083333333,3.125
1889,4,la défaillance matériel d'un TGV sur la ligne à grande vitesse Atlantique,23,724,2019-03,National,RENNES,LYON PART DIEU,233,108,2,,35,7.353333333,2.601886792,,12,57.07222222,6.282704403,12,6.282704403,7,4,50.0,16.66666667,16.66666667,16.66666667,0.0,0.0
1889,12,le heurt d'une barrière de chantier entre Marcoussis et Massy TGV sur la ligne à grande vitesse Atlantique,80,3660,2019-03,National,RENNES,LYON PART DIEU,233,108,2,,35,7.353333333,2.601886792,,12,57.07222222,6.282704403,12,6.282704403,7,4,50.0,16.66666667,16.66666667,16.66666667,0.0,0.0
1889,19,un dérangement d'installation  sur la ligne à grande vitesse Atlantique,27,634,2019-03,National,RENNES,LYON PART DIEU,233,108,2,,35,7.353333333,2.601886792,,12,57.07222222,6.282704403,12,6.282704403,7,4,50.0,16.66666667,16.66666667,16.66666667,0.0,0.0
1889,21,l'envahissement des voies en gare du Mans  par des manifestants forains,11,450,2019-03,National,RENNES,LYON PART DIEU,233,108,2,,35,7.353333333,2.601886792,,12,57.07222222,6.282704403,12,6.282704403,7,4,50.0,16.66666667,16.66666667,16.66666667,0.0,0.0
1889,22,l'envahissement des voies en gare du Mans  par des manifestants forains,22,534,2019-03,National,RENNES,LYON PART DIEU,233,108,2,,35,7.353333333,2.601886792,,12,57.07222222,6.282704403,12,6.282704403,7,4,50.0,16.66666667,16.66666667,16.66666667,0.0,0.0
1889,25,l'envahissement des voies en gare du Mans  par des manifestants forains,32,2012,2019-03,National,RENNES,LYON PART DIEU,233,108,2,,35,7.353333333,2.601886792,,12,57.07222222,6.282704403,12,6.282704403,7,4,50.0,16.66666667,16.66666667,16.66666667,0.0,0.0
1889,28,le heurt d'une personne  par un TER vers Rennes,5,207,2019-03,National,RENNES,LYON PART DIEU,233,108,2,,35,7.353333333,2.601886792,,12,57.07222222,6.282704403,12,6.282704403,7,4,50.0,16.66666667,16.66666667,16.66666667,0.0,0.0
1889,31,une suspicion d'alerte à la bombe sous le pont de St-Hélier près de Rennes,10,526,2019-03,National,RENNES,LYON PART DIEU,233,108,2,,35,7.353333333,2.601886792,,12,57.07222222,6.282704403,12,6.282704403,7,4,50.0,16.66666667,16.66666667,16.66666667,0.0,0.0
1906,4,la défaillance matériel d'un TGV sur la ligne à grande vitesse Atlantique,23,724,2019-03,National,QUIMPER,PARIS MONTPARNASSE,222,255,2,,5,8.8,0.169960474,,23,53.25217391,7.113768116,23,7.113768116,14,7,47.82608696,21.73913043,21.73913043,8.695652174,0.0,0.0
1906,12,le heurt d'une barrière de chantier entre Marcoussis et Massy TGV sur la ligne à grande vitesse Atlantique,80,3660,2019-03,National,QUIMPER,PARIS MONTPARNASSE,222,255,2,,5,8.8,0.169960474,,23,53.25217391,7.113768116,23,7.113768116,14,7,47.82608696,21.73913043,21.73913043,8.695652174,0.0,0.0
1906,19,un dérangement d'installation  sur la ligne à grande vitesse Atlantique,27,634,2019-03,National,QUIMPER,PARIS MONTPARNASSE,222,255,2,,5,8.8,0.169960474,,23,53.25217391,7.113768116,23,7.113768116,14,7,47.82608696,21.73913043,21.73913043,8.695652174,0.0,0.0
1906,21,l'envahissement des voies en gare du Mans  par des manifestants forains,11,450,2019-03,National,QUIMPER,PARIS MONTPARNASSE,222,255,2,,5,8.8,0.169960474,,23,53.25217391,7.113768116,23,7.113768116,14,7,47.82608696,21.73913043,21.73913043,8.695652174,0.0,0.0
1906,22,l'envahissement des voies en gare du Mans  par des manifestants forains,22,534,2019-03,National,QUIMPER,PARIS MONTPARNASSE,222,255,2,,5,8.8,0.169960474,,23,53.25217391,7.113768116,23,7.113768116,14,7,47.82608696,21.73913043,21.73913043,8.695652174,0.0,0.0
1906,25,l'envahissement des voies en gare du Mans  par des manifestants forains,32,2012,2019-03,National,QUIMPER,PARIS MONTPARNASSE,222,255,2,,5,8.8,0.169960474,,23,53.25217391,7.113768116,23,7.113768116,14,7,47.82608696,21.73913043,21.73913043,8.695652174,0.0,0.0
1906,28,le heurt d'une personne  par un TER vers Rennes,5,207,2019-03,National,QUIMPER,PARIS MONTPARNASSE,222,255,2,,5,8.8,0.169960474,,23,53.25217391,7.113768116,23,7.113768116,14,7,47.82608696,21.73913043,21.73913043,8.695652174,0.0,0.0
1906,31,une suspicion d'alerte à la bombe sous le pont de St-Hélier près de Rennes,10,526,2019-03,National,QUIMPER,PARIS MONTPARNASSE,222,255,2,,5,8.8,0.169960474,,23,53.25217391,7.113768116,23,7.113768116,14,7,47.82608696,21.73913043,21.73913043,8.695652174,0.0,0.0
1908,4,les vents violents imposent des limitations de vitesse,27,221,2019-03,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,260,182,3,,20,29.32083333,2.875418994,,28,64.25357143,12.05744879,28,12.05744879,18,7,44.44444444,37.03703704,7.407407407,11.11111111,0.0,0.0
1908,12,le heurt d'une barrière de chantier entre Marcoussis et Massy TGV sur la ligne à grande vitesse Atlantique,80,3660,2019-03,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,260,182,3,,20,29.32083333,2.875418994,,28,64.25357143,12.05744879,28,12.05744879,18,7,44.44444444,37.03703704,7.407407407,11.11111111,0.0,0.0
1908,19,un dérangement d'installation  sur la ligne à grande vitesse Atlantique,27,634,2019-03,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,260,182,3,,20,29.32083333,2.875418994,,28,64.25357143,12.05744879,28,12.05744879,18,7,44.44444444,37.03703704,7.407407407,11.11111111,0.0,0.0
1908,20,l'incendie d'une maison aux abords des voies près de Toulouse qui impactera les circulations jusqu'au 26/03,19,1271,2019-03,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,260,182,3,,20,29.32083333,2.875418994,,28,64.25357143,12.05744879,28,12.05744879,18,7,44.44444444,37.03703704,7.407407407,11.11111111,0.0,0.0
1908,25,l'envahissement des voies à Vendôme par les salariés d'Arjowiggins,56,4488,2019-03,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,260,182,3,,20,29.32083333,2.875418994,,28,64.25357143,12.05744879,28,12.05744879,18,7,44.44444444,37.03703704,7.407407407,11.11111111,0.0,0.0
1908,27,la défaillance matériel d'un TGV vers Vendôme,14,320,2019-03,National,TOULOUSE MATABIAU,PARIS MONTPARNASSE,260,182,3,,20,29.32083333,2.875418994,,28,64.25357143,12.05744879,28,12.05744879,18,7,44.44444444,37.03703704,7.407407407,11.11111111,0.0,0.0
1911,9896,suite à choc anormal,11,4,2019-03,National,PARIS EST,STRASBOURG,116,549,9,,100,18.61,3.350432099,,48,49.82395833,4.267685185,36,4.267685185,23,14,6.25,41.66666667,2.083333333,33.33333333,14.58333333,2.083333333
1911,5140,pris dans la caténaire,7,89,2019-03,National,PARIS EST,STRASBOURG,116,549,9,,100,18.61,3.350432099,,48,49.82395833,4.267685185,36,4.267685185,23,14,6.25,41.66666667,2.083333333,33.33333333,14.58333333,2.083333333
1916,04 mars,avec un arbre tombé dan la voie vers Vaumort,53,3061,2019-03,National,LILLE,MARSEILLE ST CHARLES,301,202,1,,59,9.576553672,2.643283582,,24,44.35972222,7.780762852,24,7.780762852,10,4,25.0,12.5,33.33333333,20.83333333,8.333333333,0.0
1938,2,un défaut d'alimentation électrique sur la ligne à grande vitesse Atlantique,67,3101,2019-04,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,259,154,0,,79,5.520464135,2.779545455,,14,47.16547619,4.976515152,14,4.976515152,9,4,15.38461538,30.76923077,38.46153846,15.38461538,0.0,0.0
1938,16,un TGV heurte un animal sur la ligne à grande vitesse Sud Europe Atlantique,13,471,2019-04,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,259,154,0,,79,5.520464135,2.779545455,,14,47.16547619,4.976515152,14,4.976515152,9,4,15.38461538,30.76923077,38.46153846,15.38461538,0.0,0.0
1938,23,le heurt d'un chevreuil sur la ligne à grande vitesse Atlantique,9,253,2019-04,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,259,154,0,,79,5.520464135,2.779545455,,14,47.16547619,4.976515152,14,4.976515152,9,4,15.38461538,30.76923077,38.46153846,15.38461538,0.0,0.0
1938,28,une rupture caténaire sur la ligne à grande vitesse Atlantique,58,2210,2019-04,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,259,154,0,,79,5.520464135,2.779545455,,14,47.16547619,4.976515152,14,4.976515152,9,4,15.38461538,30.76923077,38.46153846,15.38461538,0.0,0.0
1939,2,un défaut d'alimentation électrique sur la ligne à grande vitesse Atlantique,67,3101,2019-04,National,RENNES,LYON PART DIEU,234,95,3,,41,58.55365854,26.2875,,13,59.40128205,8.792210145,13,8.792210145,7,5,41.66666667,16.66666667,8.333333333,25.0,0.0,8.333333333
1939,4,la présence d'une personne aux abords des voies entre Laval et Le Mans,14,438,2019-04,National,RENNES,LYON PART DIEU,234,95,3,,41,58.55365854,26.2875,,13,59.40128205,8.792210145,13,8.792210145,7,5,41.66666667,16.66666667,8.333333333,25.0,0.0,8.333333333
1939,20,un dérangement de signalisation sur la ligne à grande vitesse Atlantique,11,147,2019-04,National,RENNES,LYON PART DIEU,234,95,3,,41,58.55365854,26.2875,,13,59.40128205,8.792210145,13,8.792210145,7,5,41.66666667,16.66666667,8.333333333,25.0,0.0,8.333333333
1939,23,le heurt d'un chevreuil vers Connerré,9,253,2019-04,National,RENNES,LYON PART DIEU,234,95,3,,41,58.55365854,26.2875,,13,59.40128205,8.792210145,13,8.792210145,7,5,41.66666667,16.66666667,8.333333333,25.0,0.0,8.333333333
1939,25,la présence d'arbres sur les voies et la caténaire vers Lyon,10,108,2019-04,National,RENNES,LYON PART DIEU,234,95,3,,41,58.55365854,26.2875,,13,59.40128205,8.792210145,13,8.792210145,7,5,41.66666667,16.66666667,8.333333333,25.0,0.0,8.333333333
2005,2,un défaut d'alimentation électrique sur la ligne à grande vitesse Atlantique,67,3101,2019-04,National,PARIS MONTPARNASSE,QUIMPER,221,240,0,,108,6.750154321,2.949722222,,12,43.04166667,2.81875,12,2.81875,5,2,18.18181818,27.27272727,9.090909091,18.18181818,18.18181818,9.090909091
2005,4,un dérangement d'installation vers Questembert,11,170,2019-04,National,PARIS MONTPARNASSE,QUIMPER,221,240,0,,108,6.750154321,2.949722222,,12,43.04166667,2.81875,12,2.81875,5,2,18.18181818,27.27272727,9.090909091,18.18181818,18.18181818,9.090909091
2005,20,un dérangement de signalisation sur la ligne à grande vitesse Atlantique,11,147,2019-04,National,PARIS MONTPARNASSE,QUIMPER,221,240,0,,108,6.750154321,2.949722222,,12,43.04166667,2.81875,12,2.81875,5,2,18.18181818,27.27272727,9.090909091,18.18181818,18.18181818,9.090909091
2005,23,le heurt d'un chevreuil vers Connerré,9,253,2019-04,National,PARIS MONTPARNASSE,QUIMPER,221,240,0,,108,6.750154321,2.949722222,,12,43.04166667,2.81875,12,2.81875,5,2,18.18181818,27.27272727,9.090909091,18.18181818,18.18181818,9.090909091
2005,28,une rupture caténaire sur la ligne à grande vitesse Atlantique,58,2210,2019-04,National,PARIS MONTPARNASSE,QUIMPER,221,240,0,,108,6.750154321,2.949722222,,12,43.04166667,2.81875,12,2.81875,5,2,18.18181818,27.27272727,9.090909091,18.18181818,18.18181818,9.090909091
2027,2,un défaut d'alimentation électrique sur la ligne à grande vitesse Atlantique,67,3101,2019-04,National,LE MANS,PARIS MONTPARNASSE,58,425,0,,228,7.856140351,4.341254902,,94,21.52411348,5.287333333,32,5.287333333,17,8,11.5942029,34.7826087,21.73913043,23.1884058,1.449275362,7.246376812
2027,4,la présence d'une personne aux abords des voies entre Laval et Le Mans,14,438,2019-04,National,LE MANS,PARIS MONTPARNASSE,58,425,0,,228,7.856140351,4.341254902,,94,21.52411348,5.287333333,32,5.287333333,17,8,11.5942029,34.7826087,21.73913043,23.1884058,1.449275362,7.246376812
2027,8,un accident de personne entre Angers et Ancenis,23,1169,2019-04,National,LE MANS,PARIS MONTPARNASSE,58,425,0,,228,7.856140351,4.341254902,,94,21.52411348,5.287333333,32,5.287333333,17,8,11.5942029,34.7826087,21.73913043,23.1884058,1.449275362,7.246376812
2027,20,un dérangement de signalisation sur la ligne à grande vitesse Atlantique,11,147,2019-04,National,LE MANS,PARIS MONTPARNASSE,58,425,0,,228,7.856140351,4.341254902,,94,21.52411348,5.287333333,32,5.287333333,17,8,11.5942029,34.7826087,21.73913043,23.1884058,1.449275362,7.246376812
2027,23,le heurt d'un chevreuil vers Connerré,9,253,2019-04,National,LE MANS,PARIS MONTPARNASSE,58,425,0,,228,7.856140351,4.341254902,,94,21.52411348,5.287333333,32,5.287333333,17,8,11.5942029,34.7826087,21.73913043,23.1884058,1.449275362,7.246376812
2027,28,une rupture caténaire sur la ligne à grande vitesse Atlantique,58,2210,2019-04,National,LE MANS,PARIS MONTPARNASSE,58,425,0,,228,7.856140351,4.341254902,,94,21.52411348,5.287333333,32,5.287333333,17,8,11.5942029,34.7826087,21.73913043,23.1884058,1.449275362,7.246376812
2033,25,à Vénissieux avec un plastique dans les caténaires,26,315,2019-04,National,LYON PART DIEU,LILLE,191,210,6,,132,9.862247475,6.453921569,,52,36.125,11.63316993,48,11.63316993,21,7,25.0,17.30769231,28.84615385,17.30769231,11.53846154,0.0
2056,1,une défaillance matériel en gare de Rennes,5,132,2019-05,National,RENNES,LYON PART DIEU,235,99,0,,88,50.96174242,45.28265993,,14,40.64880952,6.428619529,14,40.64880952,8,2,28.57142857,35.71428571,14.28571429,21.42857143,0.0,0.0
2056,8,un accident de personne vers Hennebont,4,419,2019-05,National,RENNES,LYON PART DIEU,235,99,0,,88,50.96174242,45.28265993,,14,40.64880952,6.428619529,14,40.64880952,8,2,28.57142857,35.71428571,14.28571429,21.42857143,0.0,0.0
2056,9,un dérangement d'installation entre Massy et Valenton,16,1041,2019-05,National,RENNES,LYON PART DIEU,235,99,0,,88,50.96174242,45.28265993,,14,40.64880952,6.428619529,14,40.64880952,8,2,28.57142857,35.71428571,14.28571429,21.42857143,0.0,0.0
2056,10,un bagage abandonné à Marne La Vallée,17,154,2019-05,National,RENNES,LYON PART DIEU,235,99,0,,88,50.96174242,45.28265993,,14,40.64880952,6.428619529,14,40.64880952,8,2,28.57142857,35.71428571,14.28571429,21.42857143,0.0,0.0
2056,12,une personne allongée le long des voies près de Lyon,5,300,2019-05,National,RENNES,LYON PART DIEU,235,99,0,,88,50.96174242,45.28265993,,14,40.64880952,6.428619529,14,40.64880952,8,2,28.57142857,35.71428571,14.28571429,21.42857143,0.0,0.0
2056,14,une défaillance matériel d'un TGV sur la Ligne à Grande Vitesse Atlantique,14,285,2019-05,National,RENNES,LYON PART DIEU,235,99,0,,88,50.96174242,45.28265993,,14,40.64880952,6.428619529,14,40.64880952,8,2,28.57142857,35.71428571,14.28571429,21.42857143,0.0,0.0
2056,17,un accident de personne entre Sully et Vianges qui perturbe la circulation des TGV province-province,9,1255,2019-05,National,RENNES,LYON PART DIEU,235,99,0,,88,50.96174242,45.28265993,,14,40.64880952,6.428619529,14,40.64880952,8,2,28.57142857,35.71428571,14.28571429,21.42857143,0.0,0.0
2056,20,un heurt de chevreuil sur la Ligne à Grande Vitesse Atlantique,17,568,2019-05,National,RENNES,LYON PART DIEU,235,99,0,,88,50.96174242,45.28265993,,14,40.64880952,6.428619529,14,40.64880952,8,2,28.57142857,35.71428571,14.28571429,21.42857143,0.0,0.0
2056,23,une défaillance d'un détecteur de chute de véhicule sur la Ligne à Grande Vitesse Sud-Est,33,1057,2019-05,National,RENNES,LYON PART DIEU,235,99,0,,88,50.96174242,45.28265993,,14,40.64880952,6.428619529,14,40.64880952,8,2,28.57142857,35.71428571,14.28571429,21.42857143,0.0,0.0
2056,29,deux bagages abandonnés dans un TGV à Montpellier,3,339,2019-05,National,RENNES,LYON PART DIEU,235,99,0,,88,50.96174242,45.28265993,,14,40.64880952,6.428619529,14,40.64880952,8,2,28.57142857,35.71428571,14.28571429,21.42857143,0.0,0.0
2057,1,une défaillance matériel en gare de Rennes,5,132,2019-05,National,LYON PART DIEU,RENNES,233,100,10,,77,8.652380952,7.386296296,,23,76.12173913,20.77074074,23,76.12173913,14,8,34.7826087,34.7826087,13.04347826,17.39130435,0.0,0.0
2057,8,un accident de personne vers Hennebont,4,419,2019-05,National,LYON PART DIEU,RENNES,233,100,10,,77,8.652380952,7.386296296,,23,76.12173913,20.77074074,23,76.12173913,14,8,34.7826087,34.7826087,13.04347826,17.39130435,0.0,0.0
2057,9,un dérangement d'installation entre Massy et Valenton,16,1041,2019-05,National,LYON PART DIEU,RENNES,233,100,10,,77,8.652380952,7.386296296,,23,76.12173913,20.77074074,23,76.12173913,14,8,34.7826087,34.7826087,13.04347826,17.39130435,0.0,0.0
2057,10,un bagage abandonné à Marne La Vallée,17,154,2019-05,National,LYON PART DIEU,RENNES,233,100,10,,77,8.652380952,7.386296296,,23,76.12173913,20.77074074,23,76.12173913,14,8,34.7826087,34.7826087,13.04347826,17.39130435,0.0,0.0
2057,12,une personne allongée le long des voies près de Lyon,5,300,2019-05,National,LYON PART DIEU,RENNES,233,100,10,,77,8.652380952,7.386296296,,23,76.12173913,20.77074074,23,76.12173913,14,8,34.7826087,34.7826087,13.04347826,17.39130435,0.0,0.0
2057,14,une défaillance matériel d'un TGV sur la Ligne à Grande Vitesse Atlantique,14,285,2019-05,National,LYON PART DIEU,RENNES,233,100,10,,77,8.652380952,7.386296296,,23,76.12173913,20.77074074,23,76.12173913,14,8,34.7826087,34.7826087,13.04347826,17.39130435,0.0,0.0
2057,17,un accident de personne entre Sully et Vianges qui perturbe la circulation des TGV province-province,9,1255,2019-05,National,LYON PART DIEU,RENNES,233,100,10,,77,8.652380952,7.386296296,,23,76.12173913,20.77074074,23,76.12173913,14,8,34.7826087,34.7826087,13.04347826,17.39130435,0.0,0.0
2057,20,un heurt de chevreuil sur la Ligne à Grande Vitesse Atlantique,17,568,2019-05,National,LYON PART DIEU,RENNES,233,100,10,,77,8.652380952,7.386296296,,23,76.12173913,20.77074074,23,76.12173913,14,8,34.7826087,34.7826087,13.04347826,17.39130435,0.0,0.0
2057,23,une défaillance d'un détecteur de chute de véhicule sur la Ligne à Grande Vitesse Sud-Est,33,1057,2019-05,National,LYON PART DIEU,RENNES,233,100,10,,77,8.652380952,7.386296296,,23,76.12173913,20.77074074,23,76.12173913,14,8,34.7826087,34.7826087,13.04347826,17.39130435,0.0,0.0
2057,29,deux bagages abandonnés dans un TGV à Montpellier,3,339,2019-05,National,LYON PART DIEU,RENNES,233,100,10,,77,8.652380952,7.386296296,,23,76.12173913,20.77074074,23,76.12173913,14,8,34.7826087,34.7826087,13.04347826,17.39130435,0.0,0.0
2062,12,pour 14 minutes de retard sur le 5488.,0,0,2019-05,National,STRASBOURG,NANTES,294,56,0,,33,1.904545455,0.991666667,,3,42.46111111,4.081845238,3,42.46111111,3,1,0.0,33.33333333,33.33333333,33.33333333,0.0,0.0
2081,1,des manifestants gilets jaunes en gare de Brest,5,122,2019-05,National,PARIS MONTPARNASSE,BREST,221,273,0,,183,7.635336976,4.907448107,,16,40.65625,2.633699634,16,40.65625,8,2,56.25,18.75,6.25,12.5,0.0,6.25
2081,9,un dérangement d'installation entre Massy et Valenton,16,1041,2019-05,National,PARIS MONTPARNASSE,BREST,221,273,0,,183,7.635336976,4.907448107,,16,40.65625,2.633699634,16,40.65625,8,2,56.25,18.75,6.25,12.5,0.0,6.25
